ano,mes,mes_nome
2006,9,Setembro
2006,12,Dezembro
2006,8,Agosto
2006,10,Outubro
2006,12,Dezembro
2006,2,Fevereiro
2006,3,Março
2006,8,Agosto
2006,11,Novembro
2006,3,Março
2006,8,Agosto
2006,1,Janeiro
2006,7,Julho
2006,1,Janeiro
2006,3,Março
2006,2,Fevereiro
2006,6,Junho
2006,11,Novembro
2006,12,Dezembro
2006,2,Fevereiro
2006,6,Junho
2006,2,Fevereiro
2006,2,Fevereiro
2006,2,Fevereiro
2006,7,Julho
2006,5,Maio
2006,8,Agosto
2006,10,Outubro
2006,2,Fevereiro
2006,9,Setembro
2006,10,Outubro
2006,12,Dezembro
2006,11,Novembro
2006,12,Dezembro
2006,12,Dezembro
2006,11,Novembro
2006,11,Novembro
2006,6,Junho
2006,2,Fevereiro
2006,8,Agosto
2006,10,Outubro
2006,6,Junho
2006,12,Dezembro
2006,5,Maio
2006,7,Julho
2006,11,Novembro
2006,11,Novembro
2006,1,Janeiro
2006,11,Novembro
2006,11,Novembro
2006,1,Janeiro
2006,1,Janeiro
2006,6,Junho
2006,9,Setembro
2006,11,Novembro
2006,3,Março
2006,10,Outubro
2006,2,Fevereiro
2006,6,Junho
2006,8,Agosto
2006,9,Setembro
2006,2,Fevereiro
2006,3,Março
2006,5,Maio
2006,8,Agosto
2006,11,Novembro
2006,4,Abril
2006,6,Junho
2006,7,Julho
2006,9,Setembro
2006,12,Dezembro
2006,7,Julho
2006,11,Novembro
2006,2,Fevereiro
2006,3,Março
2006,9,Setembro
2006,1,Janeiro
2006,2,Fevereiro
2006,6,Junho
2006,8,Agosto
2006,10,Outubro
2006,4,Abril
2006,8,Agosto
2006,9,Setembro
2006,12,Dezembro
2006,5,Maio
2006,8,Agosto
2006,11,Novembro
2006,1,Janeiro
2006,8,Agosto
2006,10,Outubro
2006,6,Junho
2006,12,Dezembro
2006,4,Abril
2006,6,Junho
2006,7,Julho
2006,8,Agosto
2006,11,Novembro
2006,1,Janeiro
2006,8,Agosto
2006,1,Janeiro
2006,4,Abril
2006,5,Maio
2006,12,Dezembro
2006,3,Março
2006,4,Abril
2006,7,Julho
2006,9,Setembro
2006,4,Abril
2006,7,Julho
2006,10,Outubro
2006,3,Março
2006,2,Fevereiro
2006,6,Junho
2006,1,Janeiro
2006,2,Fevereiro
2006,9,Setembro
2006,10,Outubro
2006,12,Dezembro
2006,10,Outubro
2006,5,Maio
2006,7,Julho
2006,3,Março
2006,4,Abril
2006,7,Julho
2006,8,Agosto
2006,10,Outubro
2006,9,Setembro
2006,10,Outubro
2006,3,Março
2006,9,Setembro
2006,2,Fevereiro
2006,7,Julho
2006,8,Agosto
2006,3,Março
2006,4,Abril
2006,11,Novembro
2006,1,Janeiro
2006,6,Junho
2006,4,Abril
2006,8,Agosto
2006,10,Outubro
2006,12,Dezembro
2006,3,Março
2006,6,Junho
2006,9,Setembro
2006,1,Janeiro
2006,2,Fevereiro
2006,1,Janeiro
2006,2,Fevereiro
2006,12,Dezembro
2006,2,Fevereiro
2006,4,Abril
2006,5,Maio
2006,1,Janeiro
2006,9,Setembro
2006,11,Novembro
2006,3,Março
2006,10,Outubro
2006,5,Maio
2006,7,Julho
2006,11,Novembro
2006,10,Outubro
2006,11,Novembro
2006,1,Janeiro
2006,3,Março
2006,4,Abril
2006,5,Maio
2006,7,Julho
2006,11,Novembro
2006,12,Dezembro
2006,5,Maio
2006,3,Março
2006,5,Maio
2006,10,Outubro
2006,3,Março
2006,5,Maio
2006,2,Fevereiro
2006,6,Junho
2006,9,Setembro
2006,12,Dezembro
2006,12,Dezembro
2006,12,Dezembro
2006,8,Agosto
2006,9,Setembro
2006,10,Outubro
2006,3,Março
2006,4,Abril
2006,2,Fevereiro
2006,6,Junho
2006,6,Junho
2006,5,Maio
2006,6,Junho
2006,8,Agosto
2006,9,Setembro
2006,11,Novembro
2006,2,Fevereiro
2006,8,Agosto
2006,10,Outubro
2006,11,Novembro
2006,3,Março
2006,6,Junho
2006,8,Agosto
2006,10,Outubro
2006,2,Fevereiro
2006,11,Novembro
2006,12,Dezembro
2006,6,Junho
2006,5,Maio
2006,6,Junho
2006,11,Novembro
2006,8,Agosto
2006,5,Maio
2006,8,Agosto
2006,4,Abril
2006,10,Outubro
2006,11,Novembro
2006,12,Dezembro
2006,8,Agosto
2006,11,Novembro
2006,1,Janeiro
2006,2,Fevereiro
2006,6,Junho
2006,9,Setembro
2006,3,Março
2006,5,Maio
2006,8,Agosto
2006,3,Março
2006,4,Abril
2006,9,Setembro
2006,4,Abril
2006,9,Setembro
2006,5,Maio
2006,10,Outubro
2006,10,Outubro
2006,9,Setembro
2006,10,Outubro
2006,12,Dezembro
2006,2,Fevereiro
2006,5,Maio
2006,9,Setembro
2006,10,Outubro
2006,1,Janeiro
2006,10,Outubro
2006,11,Novembro
2006,1,Janeiro
2006,10,Outubro
2006,11,Novembro
2006,2,Fevereiro
2006,2,Fevereiro
2006,4,Abril
2006,3,Março
2006,4,Abril
2006,10,Outubro
2006,4,Abril
2006,7,Julho
2006,8,Agosto
2006,2,Fevereiro
2006,3,Março
2006,11,Novembro
2006,2,Fevereiro
2006,6,Junho
2006,9,Setembro
2006,7,Julho
2006,11,Novembro
2006,12,Dezembro
2006,5,Maio
2006,7,Julho
2006,12,Dezembro
2006,2,Fevereiro
2006,9,Setembro
2006,10,Outubro
2006,5,Maio
2006,4,Abril
2006,5,Maio
2006,10,Outubro
2006,1,Janeiro
2006,3,Março
2006,8,Agosto
2006,9,Setembro
2006,2,Fevereiro
2006,10,Outubro
2006,11,Novembro
2006,12,Dezembro
2006,1,Janeiro
2006,4,Abril
2006,8,Agosto
2006,11,Novembro
2006,12,Dezembro
2006,11,Novembro
2006,9,Setembro
2006,3,Março
2006,9,Setembro
2006,2,Fevereiro
2006,5,Maio
2006,8,Agosto
2006,10,Outubro
2006,11,Novembro
2006,12,Dezembro
2006,3,Março
2006,11,Novembro
2006,4,Abril
2006,10,Outubro
2006,3,Março
2006,8,Agosto
2006,9,Setembro
2006,10,Outubro
2006,1,Janeiro
2006,5,Maio
2006,5,Maio
2006,2,Fevereiro
2006,4,Abril
2006,6,Junho
2006,7,Julho
2006,9,Setembro
2006,1,Janeiro
2006,5,Maio
2006,9,Setembro
2006,2,Fevereiro
2006,11,Novembro
2006,1,Janeiro
2006,6,Junho
2006,6,Junho
2006,11,Novembro
2006,12,Dezembro
2006,7,Julho
2006,9,Setembro
2006,10,Outubro
2006,1,Janeiro
2006,7,Julho
2006,8,Agosto
2006,12,Dezembro
2006,1,Janeiro
2006,3,Março
2006,4,Abril
2006,8,Agosto
2006,3,Março
2006,10,Outubro
2006,4,Abril
2006,7,Julho
2006,7,Julho
2006,8,Agosto
2006,3,Março
2006,6,Junho
2006,5,Maio
2006,10,Outubro
2006,12,Dezembro
2006,7,Julho
2006,8,Agosto
2006,12,Dezembro
2006,7,Julho
2006,1,Janeiro
2006,5,Maio
2006,6,Junho
2006,12,Dezembro
2006,7,Julho
2006,3,Março
2006,9,Setembro
2006,10,Outubro
2006,7,Julho
2006,11,Novembro
2006,4,Abril
2006,7,Julho
2006,8,Agosto
2006,12,Dezembro
2006,4,Abril
2006,5,Maio
2006,7,Julho
2006,11,Novembro
2006,12,Dezembro
2006,4,Abril
2006,6,Junho
2006,2,Fevereiro
2006,4,Abril
2006,6,Junho
2006,7,Julho
2006,7,Julho
2006,8,Agosto
2006,9,Setembro
2006,5,Maio
2006,8,Agosto
2006,1,Janeiro
2006,6,Junho
2006,9,Setembro
2006,9,Setembro
2006,9,Setembro
2006,4,Abril
2006,7,Julho
2006,3,Março
2006,5,Maio
2006,12,Dezembro
2006,3,Março
2006,11,Novembro
2006,4,Abril
2006,10,Outubro
2006,4,Abril
2006,10,Outubro
2006,4,Abril
2006,5,Maio
2006,2,Fevereiro
2006,6,Junho
2006,7,Julho
2006,8,Agosto
2006,9,Setembro
2006,12,Dezembro
2006,2,Fevereiro
2006,11,Novembro
2006,12,Dezembro
2006,7,Julho
2006,3,Março
2006,12,Dezembro
2006,10,Outubro
2006,11,Novembro
2006,11,Novembro
2006,3,Março
2006,4,Abril
2006,2,Fevereiro
2006,10,Outubro
2006,11,Novembro
2006,5,Maio
2006,6,Junho
2006,9,Setembro
2006,7,Julho
2006,8,Agosto
2006,1,Janeiro
2006,6,Junho
2006,5,Maio
2006,12,Dezembro
2006,7,Julho
2006,10,Outubro
2006,5,Maio
2006,12,Dezembro
2006,4,Abril
2006,5,Maio
2006,8,Agosto
2006,12,Dezembro
2006,4,Abril
2006,7,Julho
2006,12,Dezembro
2006,1,Janeiro
2006,4,Abril
2006,5,Maio
2006,8,Agosto
2006,8,Agosto
2006,12,Dezembro
2006,6,Junho
2006,1,Janeiro
2006,12,Dezembro
2006,2,Fevereiro
2006,4,Abril
2006,6,Junho
2006,9,Setembro
2006,1,Janeiro
2006,4,Abril
2006,7,Julho
2006,9,Setembro
2006,2,Fevereiro
2006,7,Julho
2006,1,Janeiro
2006,2,Fevereiro
2006,9,Setembro
2006,12,Dezembro
2006,1,Janeiro
2006,5,Maio
2006,6,Junho
2006,2,Fevereiro
2006,4,Abril
2006,7,Julho
2006,8,Agosto
2006,6,Junho
2006,12,Dezembro
2006,9,Setembro
2006,11,Novembro
2006,1,Janeiro
2006,3,Março
2006,9,Setembro
2006,8,Agosto
2006,1,Janeiro
2006,8,Agosto
2006,6,Junho
2006,7,Julho
2006,2,Fevereiro
2006,8,Agosto
2006,12,Dezembro
2006,1,Janeiro
2006,6,Junho
2006,7,Julho
2006,6,Junho
2006,7,Julho
2006,3,Março
2006,6,Junho
2006,7,Julho
2006,8,Agosto
2006,3,Março
2006,11,Novembro
2006,1,Janeiro
2006,2,Fevereiro
2006,4,Abril
2006,7,Julho
2006,9,Setembro
2006,12,Dezembro
2006,2,Fevereiro
2006,8,Agosto
2006,9,Setembro
2006,5,Maio
2006,4,Abril
2006,9,Setembro
2006,6,Junho
2006,7,Julho
2006,12,Dezembro
2006,7,Julho
2006,6,Junho
2006,7,Julho
2006,2,Fevereiro
2006,3,Março
2006,10,Outubro
2006,11,Novembro
2006,3,Março
2006,10,Outubro
2006,3,Março
2006,5,Maio
2006,11,Novembro
2006,4,Abril
2006,2,Fevereiro
2006,8,Agosto
2006,2,Fevereiro
2006,3,Março
2006,4,Abril
2006,9,Setembro
2006,8,Agosto
2006,1,Janeiro
2006,4,Abril
2006,11,Novembro
2006,12,Dezembro
2006,2,Fevereiro
2006,10,Outubro
2006,12,Dezembro
2006,9,Setembro
2006,12,Dezembro
2006,12,Dezembro
2006,3,Março
2006,7,Julho
2006,6,Junho
2006,7,Julho
2006,2,Fevereiro
2006,8,Agosto
2006,11,Novembro
2006,12,Dezembro
2006,3,Março
2006,4,Abril
2006,11,Novembro
2006,4,Abril
2006,11,Novembro
2006,5,Maio
2006,2,Fevereiro
2006,6,Junho
2006,10,Outubro
2006,6,Junho
2006,8,Agosto
2006,9,Setembro
2006,9,Setembro
2006,10,Outubro
2006,4,Abril
2006,12,Dezembro
2006,7,Julho
2006,9,Setembro
2006,11,Novembro
2006,8,Agosto
2006,5,Maio
2006,12,Dezembro
2006,10,Outubro
2006,7,Julho
2006,2,Fevereiro
2006,10,Outubro
2006,9,Setembro
2006,8,Agosto
2006,8,Agosto
2006,11,Novembro
2006,3,Março
2006,11,Novembro
2006,7,Julho
2006,11,Novembro
2006,12,Dezembro
2006,2,Fevereiro
2006,4,Abril
2006,2,Fevereiro
2006,6,Junho
2006,11,Novembro
2006,2,Fevereiro
2006,4,Abril
2006,8,Agosto
2006,11,Novembro
2006,12,Dezembro
2006,1,Janeiro
2006,6,Junho
2006,3,Março
2006,6,Junho
2006,8,Agosto
2006,2,Fevereiro
2006,6,Junho
2006,4,Abril
2006,6,Junho
2006,8,Agosto
2006,11,Novembro
2006,5,Maio
2006,8,Agosto
2006,10,Outubro
2006,8,Agosto
2006,1,Janeiro
2006,2,Fevereiro
2006,4,Abril
2006,7,Julho
2006,8,Agosto
2006,11,Novembro
2006,9,Setembro
2006,3,Março
2006,11,Novembro
2006,8,Agosto
2006,7,Julho
2006,11,Novembro
2006,3,Março
2006,12,Dezembro
2006,4,Abril
2006,5,Maio
2006,9,Setembro
2006,11,Novembro
2006,12,Dezembro
2006,2,Fevereiro
2006,3,Março
2006,4,Abril
2006,7,Julho
2006,8,Agosto
2006,5,Maio
2006,4,Abril
2006,9,Setembro
2006,1,Janeiro
2006,2,Fevereiro
2006,3,Março
2006,8,Agosto
2006,9,Setembro
2006,1,Janeiro
2006,9,Setembro
2006,10,Outubro
2006,12,Dezembro
2006,7,Julho
2006,9,Setembro
2006,1,Janeiro
2006,6,Junho
2006,3,Março
2006,4,Abril
2006,7,Julho
2006,11,Novembro
2006,7,Julho
2006,3,Março
2006,4,Abril
2006,5,Maio
2006,5,Maio
2006,6,Junho
2006,12,Dezembro
2006,6,Junho
2006,9,Setembro
2006,2,Fevereiro
2006,9,Setembro
2006,6,Junho
2006,10,Outubro
2006,1,Janeiro
2006,3,Março
2006,5,Maio
2006,1,Janeiro
2006,3,Março
2006,7,Julho
2006,9,Setembro
2006,12,Dezembro
2006,11,Novembro
2006,3,Março
2006,4,Abril
2006,6,Junho
2006,9,Setembro
2006,11,Novembro
2006,11,Novembro
2006,12,Dezembro
2006,6,Junho
2006,9,Setembro
2006,12,Dezembro
2006,3,Março
2006,3,Março
2006,5,Maio
2006,11,Novembro
2006,2,Fevereiro
2006,4,Abril
2006,8,Agosto
2006,9,Setembro
2006,6,Junho
2006,9,Setembro
2006,1,Janeiro
2006,3,Março
2006,5,Maio
2006,9,Setembro
2006,2,Fevereiro
2006,3,Março
2006,8,Agosto
2006,3,Março
2006,8,Agosto
2006,10,Outubro
2006,5,Maio
2006,12,Dezembro
2006,10,Outubro
2006,6,Junho
2006,4,Abril
2006,11,Novembro
2006,5,Maio
2006,8,Agosto
2006,3,Março
2006,4,Abril
2006,7,Julho
2006,4,Abril
2006,5,Maio
2006,8,Agosto
2006,1,Janeiro
2006,9,Setembro
2006,6,Junho
2006,8,Agosto
2006,2,Fevereiro
2006,5,Maio
2006,10,Outubro
2006,2,Fevereiro
2006,4,Abril
2006,8,Agosto
2006,12,Dezembro
2006,7,Julho
2006,11,Novembro
2006,2,Fevereiro
2006,7,Julho
2006,10,Outubro
2006,3,Março
2006,9,Setembro
2006,1,Janeiro
2006,4,Abril
2006,1,Janeiro
2006,5,Maio
2006,7,Julho
2006,8,Agosto
2006,10,Outubro
2006,7,Julho
2006,9,Setembro
2006,10,Outubro
2006,6,Junho
2006,4,Abril
2006,1,Janeiro
2006,4,Abril
2006,9,Setembro
2006,9,Setembro
2006,10,Outubro
2006,5,Maio
2006,1,Janeiro
2006,2,Fevereiro
2006,3,Março
2006,11,Novembro
2006,1,Janeiro
2006,8,Agosto
2006,3,Março
2006,12,Dezembro
2006,1,Janeiro
2006,11,Novembro
2006,2,Fevereiro
2006,3,Março
2006,4,Abril
2006,2,Fevereiro
2006,2,Fevereiro
2006,6,Junho
2006,9,Setembro
2006,5,Maio
2006,10,Outubro
2006,4,Abril
2006,1,Janeiro
2006,2,Fevereiro
2006,3,Março
2006,6,Junho
2006,10,Outubro
2006,12,Dezembro
2006,6,Junho
2006,3,Março
2006,11,Novembro
2006,2,Fevereiro
2006,7,Julho
2006,3,Março
2006,1,Janeiro
2006,8,Agosto
2006,9,Setembro
2006,3,Março
2006,5,Maio
2006,10,Outubro
2006,11,Novembro
2006,2,Fevereiro
2006,4,Abril
2006,5,Maio
2006,10,Outubro
2006,11,Novembro
2006,10,Outubro
2006,11,Novembro
2006,12,Dezembro
2006,5,Maio
2006,7,Julho
2006,11,Novembro
2006,12,Dezembro
2006,7,Julho
2006,8,Agosto
2006,10,Outubro
2006,12,Dezembro
2006,6,Junho
2006,8,Agosto
2006,8,Agosto
2006,11,Novembro
2006,8,Agosto
2006,10,Outubro
2006,8,Agosto
2006,1,Janeiro
2006,5,Maio
2006,6,Junho
2006,6,Junho
2006,11,Novembro
2006,2,Fevereiro
2006,6,Junho
2006,5,Maio
2006,11,Novembro
2006,4,Abril
2006,1,Janeiro
2006,2,Fevereiro
2006,8,Agosto
2006,9,Setembro
2006,12,Dezembro
2006,5,Maio
2006,10,Outubro
2006,8,Agosto
2006,10,Outubro
2006,5,Maio
2006,12,Dezembro
2006,3,Março
2006,6,Junho
2006,7,Julho
2006,3,Março
2006,5,Maio
2006,6,Junho
2006,8,Agosto
2006,9,Setembro
2006,11,Novembro
2006,4,Abril
2006,8,Agosto
2006,9,Setembro
2006,11,Novembro
2006,6,Junho
2006,7,Julho
2006,12,Dezembro
2006,10,Outubro
2006,5,Maio
2006,1,Janeiro
2006,7,Julho
2006,9,Setembro
2006,4,Abril
2006,1,Janeiro
2006,2,Fevereiro
2006,8,Agosto
2006,9,Setembro
2006,12,Dezembro
2006,4,Abril
2006,5,Maio
2006,8,Agosto
2006,6,Junho
2006,2,Fevereiro
2006,3,Março
2006,1,Janeiro
2006,7,Julho
2006,3,Março
2006,5,Maio
2006,1,Janeiro
2006,6,Junho
2006,7,Julho
2006,6,Junho
2006,6,Junho
2006,1,Janeiro
2006,10,Outubro
2006,5,Maio
2006,9,Setembro
2006,10,Outubro
2006,12,Dezembro
2006,6,Junho
2006,7,Julho
2006,9,Setembro
2006,10,Outubro
2006,1,Janeiro
2006,4,Abril
2006,10,Outubro
2006,9,Setembro
2006,10,Outubro
2006,1,Janeiro
2006,4,Abril
2006,7,Julho
2006,11,Novembro
2006,4,Abril
2006,5,Maio
2006,8,Agosto
2006,5,Maio
2006,10,Outubro
2006,3,Março
2006,5,Maio
2006,10,Outubro
2006,5,Maio
2006,2,Fevereiro
2006,9,Setembro
2006,10,Outubro
2006,12,Dezembro
2006,9,Setembro
2006,1,Janeiro
2006,7,Julho
2006,9,Setembro
2006,12,Dezembro
2006,9,Setembro
2006,10,Outubro
2006,8,Agosto
2006,9,Setembro
2006,6,Junho
2006,8,Agosto
2006,11,Novembro
2006,4,Abril
2006,10,Outubro
2006,1,Janeiro
2006,2,Fevereiro
2006,9,Setembro
2006,10,Outubro
2006,12,Dezembro
2006,6,Junho
2006,1,Janeiro
2006,8,Agosto
2006,6,Junho
2006,10,Outubro
2006,2,Fevereiro
2006,12,Dezembro
2006,5,Maio
2006,12,Dezembro
2006,7,Julho
2006,4,Abril
2006,5,Maio
2006,7,Julho
2006,1,Janeiro
2006,5,Maio
2006,6,Junho
2006,10,Outubro
2006,8,Agosto
2006,11,Novembro
2006,5,Maio
2006,4,Abril
2006,2,Fevereiro
2006,9,Setembro
2006,2,Fevereiro
2006,12,Dezembro
2006,12,Dezembro
2006,8,Agosto
2006,2,Fevereiro
2006,2,Fevereiro
2006,3,Março
2006,5,Maio
2006,2,Fevereiro
2006,2,Fevereiro
2006,5,Maio
2006,1,Janeiro
2006,4,Abril
2006,5,Maio
2006,6,Junho
2006,7,Julho
2006,1,Janeiro
2006,9,Setembro
2006,8,Agosto
2006,10,Outubro
2006,12,Dezembro
2006,5,Maio
2006,12,Dezembro
2006,1,Janeiro
2006,12,Dezembro
2006,1,Janeiro
2006,11,Novembro
2006,5,Maio
2006,7,Julho
2006,10,Outubro
2006,1,Janeiro
2006,9,Setembro
2006,11,Novembro
2006,12,Dezembro
2006,6,Junho
2006,9,Setembro
2006,10,Outubro
2006,12,Dezembro
2006,9,Setembro
2006,10,Outubro
2006,11,Novembro
2006,2,Fevereiro
2006,5,Maio
2006,8,Agosto
2006,10,Outubro
2006,2,Fevereiro
2006,5,Maio
2006,6,Junho
2006,7,Julho
2006,6,Junho
2006,2,Fevereiro
2006,7,Julho
2006,10,Outubro
2006,1,Janeiro
2006,5,Maio
2006,2,Fevereiro
2006,3,Março
2006,1,Janeiro
2006,3,Março
2006,10,Outubro
2006,12,Dezembro
2006,3,Março
2006,11,Novembro
2006,2,Fevereiro
2006,9,Setembro
2006,1,Janeiro
2006,4,Abril
2006,7,Julho
2006,5,Maio
2006,9,Setembro
2006,3,Março
2006,7,Julho
2006,11,Novembro
2006,2,Fevereiro
2006,5,Maio
2006,10,Outubro
2006,2,Fevereiro
2006,3,Março
2006,4,Abril
2006,1,Janeiro
2006,8,Agosto
2006,2,Fevereiro
2006,4,Abril
2006,9,Setembro
2006,1,Janeiro
2006,2,Fevereiro
2006,3,Março
2006,5,Maio
2006,12,Dezembro
2006,7,Julho
2006,10,Outubro
2006,5,Maio
2006,9,Setembro
2006,4,Abril
2006,5,Maio
2006,8,Agosto
2006,10,Outubro
2006,7,Julho
2006,9,Setembro
2006,10,Outubro
2006,11,Novembro
2006,2,Fevereiro
2006,1,Janeiro
2006,2,Fevereiro
2006,6,Junho
2006,10,Outubro
2006,11,Novembro
2006,11,Novembro
2006,1,Janeiro
2006,9,Setembro
2006,4,Abril
2006,8,Agosto
2006,9,Setembro
2006,5,Maio
2006,11,Novembro
2006,4,Abril
2006,6,Junho
2006,2,Fevereiro
2006,9,Setembro
2006,3,Março
2006,4,Abril
2006,11,Novembro
2006,1,Janeiro
2006,7,Julho
2006,9,Setembro
2006,11,Novembro
2006,2,Fevereiro
2006,3,Março
2006,4,Abril
2006,6,Junho
2006,5,Maio
2006,10,Outubro
2006,7,Julho
2006,2,Fevereiro
2006,7,Julho
2006,10,Outubro
2006,12,Dezembro
2006,1,Janeiro
2006,3,Março
2006,4,Abril
2006,8,Agosto
2006,10,Outubro
2006,1,Janeiro
2006,12,Dezembro
2006,1,Janeiro
2006,2,Fevereiro
2006,5,Maio
2006,6,Junho
2006,8,Agosto
2006,6,Junho
2006,6,Junho
2006,7,Julho
2006,8,Agosto
2006,11,Novembro
2006,12,Dezembro
2006,3,Março
2006,8,Agosto
2006,9,Setembro
2006,1,Janeiro
2006,2,Fevereiro
2006,3,Março
2006,5,Maio
2006,6,Junho
2006,2,Fevereiro
2006,5,Maio
2006,7,Julho
2006,12,Dezembro
2006,5,Maio
2006,11,Novembro
2006,12,Dezembro
2006,4,Abril
2006,5,Maio
2006,1,Janeiro
2006,10,Outubro
2006,11,Novembro
2006,8,Agosto
2006,10,Outubro
2006,7,Julho
2006,11,Novembro
2006,12,Dezembro
2006,3,Março
2006,10,Outubro
2006,11,Novembro
2006,8,Agosto
2006,3,Março
2006,7,Julho
2006,3,Março
2006,7,Julho
2006,8,Agosto
2006,9,Setembro
2006,11,Novembro
2006,9,Setembro
2006,10,Outubro
2006,4,Abril
2006,11,Novembro
2006,7,Julho
2006,12,Dezembro
2006,4,Abril
2006,11,Novembro
2006,3,Março
2006,5,Maio
2006,8,Agosto
2006,4,Abril
2006,5,Maio
2006,8,Agosto
2006,11,Novembro
2006,1,Janeiro
2006,11,Novembro
2006,1,Janeiro
2006,6,Junho
2006,12,Dezembro
2006,6,Junho
2006,1,Janeiro
2006,9,Setembro
2006,8,Agosto
2006,10,Outubro
2006,2,Fevereiro
2006,3,Março
2006,5,Maio
2006,6,Junho
2006,12,Dezembro
2006,6,Junho
2006,8,Agosto
2006,12,Dezembro
2006,7,Julho
2006,10,Outubro
2006,11,Novembro
2006,2,Fevereiro
2006,5,Maio
2006,8,Agosto
2006,9,Setembro
2006,12,Dezembro
2006,7,Julho
2006,8,Agosto
2006,2,Fevereiro
2006,2,Fevereiro
2006,11,Novembro
2006,2,Fevereiro
2006,6,Junho
2006,8,Agosto
2006,9,Setembro
2006,12,Dezembro
2006,3,Março
2006,7,Julho
2006,1,Janeiro
2006,9,Setembro
2006,4,Abril
2006,7,Julho
2006,6,Junho
2006,7,Julho
2006,6,Junho
2006,11,Novembro
2006,9,Setembro
2006,1,Janeiro
2006,6,Junho
2006,7,Julho
2006,10,Outubro
2006,2,Fevereiro
2006,6,Junho
2006,10,Outubro
2006,1,Janeiro
2006,4,Abril
2006,6,Junho
2006,4,Abril
2006,5,Maio
2006,7,Julho
2006,3,Março
2006,6,Junho
2006,10,Outubro
2006,3,Março
2006,6,Junho
2006,6,Junho
2006,5,Maio
2006,7,Julho
2006,8,Agosto
2006,11,Novembro
2006,6,Junho
2006,2,Fevereiro
2006,11,Novembro
2006,2,Fevereiro
2006,6,Junho
2006,11,Novembro
2006,12,Dezembro
2006,3,Março
2006,3,Março
2006,4,Abril
2006,5,Maio
2006,6,Junho
2006,10,Outubro
2006,1,Janeiro
2006,4,Abril
2006,12,Dezembro
2006,4,Abril
2006,10,Outubro
2006,12,Dezembro
2006,7,Julho
2006,11,Novembro
2006,10,Outubro
2006,7,Julho
2006,10,Outubro
2006,12,Dezembro
2006,8,Agosto
2006,3,Março
2006,4,Abril
2006,6,Junho
2006,10,Outubro
2006,3,Março
2006,2,Fevereiro
2006,7,Julho
2006,12,Dezembro
2006,9,Setembro
2006,11,Novembro
2006,12,Dezembro
2006,10,Outubro
2006,7,Julho
2006,12,Dezembro
2006,7,Julho
2006,6,Junho
2006,9,Setembro
2006,10,Outubro
2006,2,Fevereiro
2006,5,Maio
2006,7,Julho
2006,11,Novembro
2006,8,Agosto
2006,10,Outubro
2006,11,Novembro
2006,6,Junho
2006,9,Setembro
2006,8,Agosto
2006,12,Dezembro
2006,6,Junho
2006,7,Julho
2006,8,Agosto
2006,3,Março
2006,4,Abril
2006,5,Maio
2006,8,Agosto
2006,11,Novembro
2006,8,Agosto
2006,1,Janeiro
2006,1,Janeiro
2006,11,Novembro
2006,4,Abril
2006,5,Maio
2006,12,Dezembro
2006,6,Junho
2006,2,Fevereiro
2006,3,Março
2006,12,Dezembro
2006,6,Junho
2006,4,Abril
2006,2,Fevereiro
2006,12,Dezembro
2006,1,Janeiro
2006,10,Outubro
2006,5,Maio
2006,3,Março
2006,8,Agosto
2006,11,Novembro
2006,9,Setembro
2006,11,Novembro
2006,5,Maio
2006,11,Novembro
2006,2,Fevereiro
2006,5,Maio
2006,10,Outubro
2006,1,Janeiro
2006,5,Maio
2006,7,Julho
2006,3,Março
2006,4,Abril
2006,6,Junho
2006,10,Outubro
2006,8,Agosto
2006,11,Novembro
2006,7,Julho
2006,12,Dezembro
2006,7,Julho
2006,10,Outubro
2006,4,Abril
2006,6,Junho
2006,7,Julho
2006,10,Outubro
2006,11,Novembro
2006,12,Dezembro
2006,4,Abril
2006,8,Agosto
2006,1,Janeiro
2006,7,Julho
2006,12,Dezembro
2006,5,Maio
2006,1,Janeiro
2006,7,Julho
2006,3,Março
2006,9,Setembro
2006,1,Janeiro
2006,6,Junho
2006,7,Julho
2006,10,Outubro
2006,1,Janeiro
2006,7,Julho
2006,3,Março
2006,5,Maio
2006,10,Outubro
2006,3,Março
2006,8,Agosto
2006,2,Fevereiro
2006,7,Julho
2006,8,Agosto
2006,9,Setembro
2006,6,Junho
2006,9,Setembro
2006,12,Dezembro
2006,6,Junho
2006,9,Setembro
2006,12,Dezembro
2006,3,Março
2006,5,Maio
2006,12,Dezembro
2006,5,Maio
2006,6,Junho
2006,9,Setembro
2006,6,Junho
2006,7,Julho
2006,9,Setembro
2006,11,Novembro
2006,1,Janeiro
2006,3,Março
2006,5,Maio
2006,2,Fevereiro
2006,10,Outubro
2006,12,Dezembro
2006,3,Março
2006,4,Abril
2006,8,Agosto
2006,5,Maio
2006,12,Dezembro
2006,3,Março
2006,6,Junho
2006,9,Setembro
2006,11,Novembro
2006,12,Dezembro
2006,1,Janeiro
2006,4,Abril
2006,10,Outubro
2006,4,Abril
2006,10,Outubro
2006,2,Fevereiro
2006,4,Abril
2006,7,Julho
2006,10,Outubro
2006,10,Outubro
2006,9,Setembro
2006,7,Julho
2006,8,Agosto
2006,12,Dezembro
2006,8,Agosto
2006,2,Fevereiro
2006,8,Agosto
2006,5,Maio
2006,11,Novembro
2006,3,Março
2006,5,Maio
2006,6,Junho
2006,9,Setembro
2006,8,Agosto
2006,8,Agosto
